job_url,job_title,location,company,responsibilities,qualifications,about the job
https://www.google.com/about/careers/applications/jobs/results/142343026188919494-senior-research-scientist-google-research?page=15,"Senior Research Scientist, Google Research","Mountain View, CA, USA",Google,"Author research papers to share and generate impact of research results across function and in the research community. 
Help in growing research business by sharing research trends and best practices within the community. 
Drive project work by defining the data structure, framework, design, and evaluation metrics for research solution development and implementation. Identify timelines and obtain resources needed. 
Identify new and upcoming research areas by interacting with potential external and internal collaborators. Help in developing long-term research strategy and plans to expand the impact of Google research. 
Identify defined problems/gaps in existing technology and engage stakeholders and leaders to address them.","PhD degree in Computer Science, a related field, or equivalent practical experience. 
2 years of experience leading a research agenda. 
One or more scientific publication submission(s) for conferences, journals, or public repositories.
2 years of coding experience. 
1 year of experience leading research efforts and influencing other researchers.","As an organization, Google maintains a portfolio of research projects driven by fundamental research, new product innovation, product contribution and infrastructure goals, while providing individuals and teams the freedom to emphasize specific types of work. As a Research Scientist, you'll setup large-scale tests and deploy promising ideas quickly and broadly, managing deadlines and deliverables while applying the latest theories to develop new and improved products, processes, or technologies. From creating experiments and prototyping implementations to designing new architectures, our research scientists work on real-world problems that span the breadth of computer science, such as machine (and deep) learning, data mining, natural language processing, hardware and software performance analysis, improving compilers for mobile platforms, as well as core search and much more.,As a Research Scientist, you'll also actively contribute to the wider research community by sharing and publishing your findings, with ideas inspired by internal projects as well as from collaborations with research programs at partner universities and technical institutes all over the world.,Google Research is building the next generation of intelligent systems for all Google products. To achieve this, we’re working on projects that utilize the latest computer science techniques developed by skilled software developers and research scientists. Google Research teams collaborate closely with other teams across Google, maintaining the flexibility and versatility required to adapt new projects and foci that meet the demands of the world's fast-paced business needs.,The US base salary range for this full-time position is $161,000-$239,000 + bonus + equity + benefits. Our salary ranges are determined by role, level, and location. The range displayed on each job posting reflects the minimum and maximum target for new hire salaries for the position across all US locations. Within the range, individual pay is determined by work location and additional factors, including job-related skills, experience, and relevant education or training. Your recruiter can share more about the specific salary range for your preferred location during the hiring process. ,Please note that the compensation details listed in US role postings reflect the base salary only, and do not include bonus, equity, or benefits. Learn more about ,."
https://www.google.com/about/careers/applications/jobs/results/125813937294713542-cad-methodology-engineer-frontend?page=16,"CAD Methodology Engineer, Front-End","Bangalore, Karnataka, India",Google,"Design new RTL and/or design verification methodologies and flows for high performance IPs.
Identify inefficiencies and improvement opportunities in the front-end chip implementation process and propose ideas to address them.
Be responsible to design our custom RTL and/or infrastructure solutions for IPs and hierarchical designs, and make it a delightful experience for our customers.
Work with cross-functional teams and chip leads globally to drive changes.","Bachelor’s degree in Electrical Engineering, Computer Engineering, Computer science, or equivalent practical experience
3 years of experience with development projects in VLSI
Master’s degree in Computer or Electrical Engineering
Experience in designing or verifying digital logic using SystemVerilog for FPGAs, ASICs, and/or SoCs
Experience in design verification technologies like UVM, simulation, coverage collection, test planning, debug, integration flows, build/release flows
Experience in programming languages such as C++ and scripting languages such as Python/Perl/TCL
Experience in interacting with Electronic Design Automation (EDA) vendors and understanding of some of the EDA design tools like VCS, Xcelium, Verdi, Spyglass, Coretools, Defacto/Magillem
Excellent scripting skills in Python, Perl, and TCL","Our computational challenges are so big, complex and unique we can't just purchase off-the-shelf hardware, we've got to make it ourselves. Your team designs and builds the hardware, software and networking technologies that power all of Google's services. As a Hardware Engineer, you design and build the systems that are the heart of the world's largest and most powerful computing infrastructure. You develop from the lowest levels of circuit design to large system design and see those systems all the way through to high volume manufacturing. Your work has the potential to shape the machinery that goes into our cutting-edge data centers affecting millions of Google users.,As a CAD Methodology Engineer, you will plan and execute work in an innovative and fast-paced environment, with a focus on providing cutting edge flow and methodology solutions for high performance IP development. You will work with architects, logic designers, and verification engineers to develop flows to build and verify complex IPs and subsystems.,Behind everything our users see online is the architecture built by the Technical Infrastructure team to keep it running. From developing and maintaining our data centers to building the next generation of Google platforms, we make Google's product portfolio possible. We're proud to be our engineers' engineers and love voiding warranties by taking things apart so we can rebuild them. We keep our networks up and running, ensuring our users have the best and fastest experience possible."
https://www.google.com/about/careers/applications/jobs/results/142743996819481286-broadcast-specialist-network-operations-center-youtube-ott?page=16,"Broadcast Specialist, Network Operations Center, YouTube OTT","Los Angeles, CA, USA",Google,"Manage the Network Operations Center (NOC) Operations for acquiring live and linear TV signals for YouTube's products like YouTube TV, Sports, and A La Carte.
Work in close partnership with the NOC Lead to run, improve, and innovate the NOC Operations. 
Manage a vendor engagement in which the vendor employs a team of >50.","Experience running a broadcast operation 24/7 and 365.
Experience reporting metrics and performance to identify areas of opportunity.
Experience coordinating vendors, test and commissioning of systems, and launching new signal chains.
Experience working in a matrixed environment, influencing cross-functional and technical teams, and communicating technical concepts to business stakeholders.
Ability to manage several deadlines and deliver under time constraints.",
https://www.google.com/about/careers/applications/jobs/results/72065906011710150-account-manager-large-customer-sales-real-estate?page=11,"Account Manager, Large Customer Sales, Real Estate","Tokyo, Japan",Google,"Provide new consumer experiences and purchasing behaviors to enrich people's lives and make the real estate industry grow with the power of digital and marketing.
Develop and manage relationships directly with the clients and agencies.
Grow existing business, optimize new business, support your team with account and market knowledge, and enhance global engagement opportunities.
Improve your business skills, facilitate client decision making, and share your skills and experience with others on and off the team to help the team grow.","Bachelor's degree or equivalent practical experience.
2 years of experience in advertising sales, marketing, consulting, or media.
Ability to communicate in Japanese and English fluently to communicate with local and regional partners, customers, and stakeholders.
Experience in online ad sales, business development, marketing, or consulting sales.
Ability to deliver results and client services in a growing environment.
Ability to quickly complete a large volume of work.
Excellent investigative and problem-solving skills.
Excellent leadership, organization, communication, and teamwork skills.","Businesses that partner with Google come in all shapes, sizes and market caps, and no one Google advertising solution works for all. Your knowledge of online media combined with your communication skills and analytical abilities shapes how new and existing businesses grow. Using your relationship-building skills, you provide Google-caliber client service, research and market analysis. You anticipate how decisions are made, persistently explore and uncover the business needs of Google's key clients and understand how our range of product offerings can grow their business. Working with them, you set the vision and the strategy for how their advertising can reach thousands of users.,Our Large Customer Sales teams partner closely with many of the world’s biggest advertisers and agencies to develop digital solutions that build businesses and brands. We enjoy a bird’s eye view on the massive transformation occurring as advertising shifts to mobile and online platforms. We're uniquely situated to help shape how companies grow their businesses in the digital age. We advise clients on Google's broad range of products across search, video and mobile to help them connect instantly and seamlessly with their audiences."
https://www.google.com/about/careers/applications/jobs/results/137278263314522822-research-engineer-3d-reconstruction-and-scene-understanding?page=13,"Research Engineer, 3D Reconstruction and Scene Understanding","Munich, Germany",Google,"Develop innovative computer vision and machine learning technology for applications in the field of augmented reality and beyond.
Productionalize innovative computer vision and machine learning technology in the area of 3D reconstruction and scene understanding, including the design and implementation of such algorithms at mobile devices.
Establish and maintain relationships with key stakeholders and provide updates on the advancements of the project, ensuring alignment between research, engineering, and product. ","Bachelor’s degree or equivalent practical experience.
2 years of experience with software development in C++ or Python, or 1 year of experience with an advanced degree.
2 years of experience with data structures or algorithms.
2 years of experience in computer vision and deep learning, particularly in 3D reconstruction and 3D scene understanding (e.g., Gaussian Splatting, Neural Radiance fields), or a related field.
Experience contributing to research communities including publishing at conferences (e.g., CVPR, NeurIPS, ICCV/ECCV, BMVC).
PhD in Computer Science with an emphasis on Machine Learning, or a related technical field.
Experience working in an industry or academic research lab, focusing on multiple aspects of the research to product pipeline.
Experience contributing to research in the field of 3D surface reconstruction and semantic scene understanding.
Ability to work separately and as part of a team.
Excellent communication and presentation skills.","Google's software engineers develop the next-generation technologies that change how billions of users connect, explore, and interact with information and one another. Our products need to handle information at massive scale, and extend well beyond web search. We're looking for engineers who bring fresh ideas from all areas, including information retrieval, distributed computing, large-scale system design, networking and data storage, security, artificial intelligence, natural language processing, UI design and mobile; the list goes on and is growing every day. As a software engineer, you will work on a specific project critical to Google’s needs with opportunities to switch teams and projects as you and our fast-paced business grow and evolve. We need our engineers to be versatile, display leadership qualities and be enthusiastic to take on new problems across the full-stack as we continue to push technology forward.,Google Research is building the next generation of intelligent systems for all Google products. To achieve this, we’re working on projects that utilize the latest computer science techniques developed by skilled software developers and research scientists. Google Research teams collaborate closely with other teams across Google, maintaining the flexibility and versatility required to adapt new projects and foci that meet the demands of the world's fast-paced business needs."
https://www.google.com/about/careers/applications/jobs/results/141219350672483014-supplier-development-engineering-manager-nudd?page=14,"Supplier Development Engineering Manager, NUDD","Mountain View, CA, USA",Google,"Lead a team of engineers in a fast-paced and fluid environment. Collaborate proactively with cross-functional teams, including Architecture, Materials Science, Reliability, Product Operations, and ID/CMF.
Establish and align on key specifications, validate process capability (Cp/Cpk), and drive process development in partnership with cross-functional teams and suppliers to fully validate new technologies.
Establish outgoing/incoming quality control processes for materials/processes/design, define measurement systems, ensure correlation for data collection/analysis.
Work with Reliability Engineering to develop reliability test plans for manufacturing processes that meet critical design validation and user expectations.
Identify and highlight manufacturability issues during architecture builds to ensure product quality during ramp.","Bachelor's degree in Electrical, Process, or Manufacturing Engineering, or equivalent practical experience.
10 years of experience enabling the transition of consumer electronics products from NPI to mass production scale.
5 years of experience managing a team of Manufacturing Engineers.
Experience with statistical process control (e.g., Cp/CPk), Geometric Dimensioning and Tolerancing (GD&T), Gauge R&R, Design for X (DFX), and fixture design/qualification.
Experience with emerging technology in the consumer electronics industry including materials and automation solutions, all traditional mechanical manufacturing processes, and insight to where trends are heading in 2 to 3 years.
Experience with mechanical manufacturing processes and Materials Engineering, system integration and how they impact the manufacturing process.
Understanding of cosmetic quality standards (e.g., defining and measuring color, specifying and measuring surface finish, creating cosmetic defect catalogs, establishing grading limits).
Expertise in many facets of mechanical manufacturing and executive leadership communication and presence.
Knowledge of common surface finishing operations and mechanical bonding processes.","As a Supplier Development Engineering Manager, you will be responsible for leading a highly technical team of Subject Matter Experts in mechanical materials, tools, and processes. This team works closely with Architecture, Materials Engineering, Early Involvement Engineers, and suppliers to develop exceptional, innovative, and sustainable designs assessing manufacturing technologies and process development feasibility and scalability. You will develop leading edge manufacturing processes, establish process capability, and manage quality and inspection systems to consistently deliver products into Mass Production. You'll drive technical and operational leadership with a cross-functional organization for material, process, fixtures, and equipment.,Google's mission is to organize the world's information and make it universally accessible and useful. Our Devices & Services team combines the best of Google AI, Software, and Hardware to create radically helpful experiences for users. We research, design, and develop new technologies and hardware to make our user's interaction with computing faster, seamless, and more powerful. Whether finding new ways to capture and sense the world around us, advancing form factors, or improving interaction methods, the Devices & Services team is making people's lives better through technology.,The US base salary range for this full-time position is $159,000-$239,000 + bonus + equity + benefits. Our salary ranges are determined by role, level, and location. The range displayed on each job posting reflects the minimum and maximum target salaries for the position across all US locations. Within the range, individual pay is determined by work location and additional factors, including job-related skills, experience, and relevant education or training. Your recruiter can share more about the specific salary range for your preferred location during the hiring process.,Please note that the compensation details listed in US role postings reflect the base salary only, and do not include bonus, equity, or benefits. Learn more about ,."
https://www.google.com/about/careers/applications/jobs/results/74150438324052678-technical-solutions-engineer-infrastructure-google-kubernetes-engine-english?page=16,"Technical Solutions Engineer, Infrastructure, Google Kubernetes Engine (English)","Warsaw, Poland",Google,"Work with customers on their production GKE/Anthos deployments to resolve issues and achieve product readiness, availability, and scale.
Develop an in-depth understanding of Google Cloud's GKE/Anthos product technology and underlying architectures by troubleshooting, reproducing, and determining the root cause for customer-reported issues, building tools, and faster diagnosis.
Act as consultant and subject matter expert for internal stakeholders in engineering, sales, customer organizations to resolve technical deployment obstacles and improve Google Cloud.
Work as part of a team of engineers/consultants that globally ensure 24-hour customer support. This will include a need to sometimes work non-standard work hours/shifts, and may include weekend work.
Understand customer issues, advocate for their needs with internal teams, including Product and Engineering teams, to find ways to improve the product, and drive production.","Bachelor’s degree in Science, Technology, Engineering, Mathematics, or equivalent practical experience.
4 years of experience coding in a general purpose coding language or in system design, and troubleshooting and advocating for customers' needs, and triaging technical issues.
4 years of experience with two or more of the following: Web Tech, Data/Big Data, Systems Admin, Machine Learning, Networking, Kubernetes, Oracle, SAP.
Ability to communicate in English fluently as this is a customer-facing role that requires interactions in English with local stakeholders.
Experience debugging complex workload issues across large-scale, multi-node environments.
Experience with exploratory kernel debugging and performance analysis of containerized systems.
Experience working with any public cloud (e.g., Google Cloud Platform) services and infrastructure.
Experience in Computer Networking (e.g., TCP/IP, Routing, Load balancing, etc.).
Understanding of basic web technologies (e.g., HTTP, HTML, DNS, TCP, etc.).","As a Technical Solutions Engineer, you will manage customer challenges in addition to providing level two support to our other Support teams. You will be a part of a global team that provides support to help customers seamlessly make the switch to Google Cloud.,Google Cloud accelerates every organization’s ability to digitally transform its business and industry. We deliver enterprise-grade solutions that leverage Google’s cutting-edge technology, and tools that help developers build more sustainably. Customers in more than 200 countries and territories turn to Google Cloud as their trusted partner to enable growth and solve their most critical business problems."
https://www.google.com/about/careers/applications/jobs/results/119382181490369222-silicon-operations-demand-planner-npi?page=14,Silicon Operations Demand Planner NPI,"Taipei, Taiwan",Google,"Develop and maintain accurate demand forecasts for semiconductor products, incorporating market intelligence, sales data, and customer input.
Utilize statistical forecasting models and data analysis tools to identify trends, seasonality, and other factors impacting demand.
Work closely with sales, marketing, and product management teams to gather input, validate forecasts, and ensure alignment with business objectives.
Collaborate with supply chain and production teams to optimize inventory levels based on demand forecasts, minimizing excess inventory and stockouts.
Track forecast accuracy and identify areas for improvement, continuously refining forecasting models and processes.","Bachelor's degree in Electrical, Process, or Manufacturing Engineering, or equivalent practical experience.
5 years of experience in manfuacturing engineering.
5 years of experience in demand planning, with a focus on semiconductor products.
Master's degree in Supply Chain Management, Business Analytics, or related field.
Experience with advanced forecasting tools and techniques, such as machine learning or artificial intelligence.
Familiarity with semiconductor market dynamics, product life cycles, and demand drivers.
Excellent communication and presentation skills to effectively collaborate with cross-functional team.","Our computational challenges are so big, complex and unique we can't just purchase off-the-shelf hardware, we've got to make it ourselves. Your team designs and builds the hardware, software and networking technologies that power all of Google's services. As a Hardware Engineer, you design and build the systems that are the heart of the world's largest and most powerful computing infrastructure. You develop from the lowest levels of circuit design to large system design and see those systems all the way through to high volume manufacturing. Your work has the potential to shape the machinery that goes into our cutting-edge data centers affecting millions of Google users.,Behind everything our users see online is the architecture built by the Technical Infrastructure team to keep it running. From developing and maintaining our data centers to building the next generation of Google platforms, we make Google's product portfolio possible. We're proud to be our engineers' engineers and love voiding warranties by taking things apart so we can rebuild them. We keep our networks up and running, ensuring our users have the best and fastest experience possible."
https://www.google.com/about/careers/applications/jobs/results/106490305112351430-silicon-engineer-system-level-testing-volume-ramp-silicon?page=7,"Silicon Engineer, System Level Testing Volume Ramp, Silicon","New Taipei, Banqiao District, New Taipei City, Taiwan",Google,"Contribute to test planning, test development/stabilization, and error debugging to support the silicon volume ramp at the system level.
Support the PDTE team on silicon volume ramp tasks.
Collaborate with Design and Validation leads to support the system level testing platform.
Collaborate with internal test engineers and partner engineers on screening parts and debugging RMAs.
Collect the post-silicon characterization data to improve the production quality and yield.","Bachelor's degree in Computer Science or Electrical Engineering, or equivalent practical experience.
3 years of experience in silicon bring-up or validation, debugging post-silicon issues and developing silicon tests.
Experience programming in C.
Master's degree or PhD in Computer Science, Electrical Engineering, or related domains.
Experience with embedded software development and related toolchains, or software debug tools (e.g. GDB) and hardware debug tools (e.g. JTAG/TRACE32).
Experience with Android, Embedded Linux, RTOS, or bare metal software.
Experience with Python programming.
Experience in factory testing.","Our computational challenges are so big, complex and unique we can't just purchase off-the-shelf hardware, we've got to make it ourselves. Your team designs and builds the hardware, software and networking technologies that power all of Google's services. As a Hardware Engineer, you design and build the systems that are the heart of the world's largest and most powerful computing infrastructure. You develop from the lowest levels of circuit design to large system design and see those systems all the way through to high volume manufacturing. Your work has the potential to shape the machinery that goes into our cutting-edge data centers affecting millions of Google users.,As a member of the Google Tensor team, you will enable the system level testing methodology for volume ramp. You will contribute to test planning, integration, stabilization, and debugging on a variety of post-silicon platforms. You will collaborate with many IP teams to support the Product Development and Test Engineering (PDTE) team on volume ramp tasks. You will build a deep understanding of the post-silicon characterization and use it to improve the factory yield.,Google's mission is to organize the world's information and make it universally accessible and useful. Our team combines the best of Google AI, Software, and Hardware to create radically helpful experiences. We research, design, and develop new technologies and hardware to make computing faster, seamless, and more powerful. We aim to make people's lives better through technology."
https://www.google.com/about/careers/applications/jobs/results/122737015878755014-lead-cpu-rtl-design-engineer-silicon?page=16,"Lead CPU RTL Design Engineer, Silicon","New Taipei, Banqiao District, New Taipei City, Taiwan",Google,"Participate in developing CPU subsystem.
Develop CPU subsystem front-end designs, emphasizing on microarchitecture and RTL design for the next generation CPU.
Propose performance enhancing microarchitecture features, and work with Software, Architect and Performance teams for trade-off studies. Communicate the pros and cons of microarchitecture enhancements.
Deliver designs meeting Power, Performance and Area (PPA) goals with production quality. Be familiar with modern techniques, interpret the techniques into design constructs, and languages in order to provide guidance to and participate in the performance evaluation effort.
Work with the Verification team to ensure production of quality designs, and the physical design and power teams to meet frequency, power, and area goals.","Bachelor's degree in Electrical Engineering, Computer Engineering, Computer Science, or a related field, or equivalent practical experience.
8 years of experience with digital logic design principles, RTL design concepts, and languages such as Verilog or SystemVerilog.
Experience with logic synthesis techniques to optimize RTL code, performance and power as well as low-power design techniques.
Experience with CPU or AI accelerator integration with SoC.
PhD in Electrical Engineering or Computer Science, or a related field.
Experience leading front-end design for modern processor components or AI accelerator. 
Experience with ARM Instruction Set Architecture. 
Experience with SoC design, architect and integration.",
https://www.google.com/about/careers/applications/jobs/results/136449007806227142-market-responsibility-specialist-trust-and-safety-youtube?page=16,"Market Responsibility Specialist, Trust and Safety, YouTube","Hyderabad, Telangana, India",Google,"Monitor intel sources, work with cross-functional teams, and leverage deep native market expertise to identify key abuse trends in the India market, monitor emerging sensitive events, and highlight risks to the YouTube ecosystem and Trust and Safety.
Identify and propose policy improvements based on market nuances, and support language detection, automation, language quality improvements, and local product launches. 
Support identification and vetting of external partners.
Drive and support the launch of news related product features in the region.","Bachelor's degree or equivalent practical experience. 
2 years of experience in data analytics, Trust & Safety, policy, cyber security, or related fields.
Experience working with Product Management and Engineers to drive progress on key programs.
Experience with SQL and spreadsheet software.
Excellent organizational, people management, and project management skills with excellent attention to detail.
Effective problem-solving skills and the ability to use data to drive strategy and business action.
Ability to build effective relationships with cross-functional partners across geographies.
Ability to communicate in one or more additional local languages spoken in India to be able to identify abuse trends.","Fast-paced, dynamic, and proactive, YouTube’s Trust & Safety team is dedicated to making YouTube a safe place for users, viewers, and content creators around the world to belong, create, and express themselves. Whether understanding and solving their online content concerns, navigating within global legal frameworks, or writing and enforcing worldwide policy, the Trust & Safety team is on the frontlines of enhancing the YouTube experience, building internet safety, and protecting free speech in our ever-evolving digital world.,At YouTube, we believe that everyone deserves to have a voice, and that the world is a better place when we listen, share, and build community through our stories. We work together to give everyone the power to share their story, explore what they love, and connect with one another in the process. Working at the intersection of cutting-edge technology and boundless creativity, we move at the speed of culture with a shared goal to show people the world. We explore new ideas, solve real problems, and have fun — and we do it all together."
https://www.google.com/about/careers/applications/jobs/results/73574260005577414-research-lab-manager-operations-quantum-ai?page=12,"Research Lab Manager, Operations, Quantum AI","Goleta, CA, USA",Google,"Work closely with technicians and engineers on equipment and facility related maintenance, shutdowns, and emergencies.
Coordinate and commission equipment installation, translate technical documentation, and work with vendors to provide site ready infrastructure.
Define and enforce operational procedures for laboratory safety and hazards.
Develop asset tracking, calibration tools, equipment maintenance procedures, and service contracts in a high-tech environment. Maintain inventory and ordering/reordering consumable of high value parts and equipment.","5 years of experience managing an industry lab (e.g. semiconductor fabrication or hardware research facility).
Experience with safety regulations and protocols in a research environment.
Experience with maintenance of lab facilities with vacuum, electrical test systems, liquid nitrogen, and other hazards/chemicals.
Experience managing electrical, mechanical, and plumbing construction in a research and development setting.
Bachelor's degree in Engineering or a related field, certification in vocational programs, or equivalent practical experience.
Experience with troubleshooting vacuum, pneumatic, mechanical, electrical, and software systems down to a block/board level.
Experience with electro-mechanical measurements (e.g., oscilloscopes, generators, calipers, etc.).
Experience in maintaining lab facilities infrastructure including PCW, CDA, N2, LN2, and HEPA filters.
Experience with CAD software (e.g., Onshape, Solidworks, AutoCad, ProEngineer), carpentry machining, welding, brazing, soldering and other joining methods, power tools, and CNCs.
Ability to provide safety guidance for developing chemical processes, equipment, and laboratory design.","The full potential of quantum computing will be unlocked with a large-scale computer capable of complex, error-corrected computations. Google Quantum AI's mission is to build this computer and unlock solutions to classically intractable problems. Our roadmap is focused on advancing the capabilities of quantum computing and enabling meaningful applications."
https://www.google.com/about/careers/applications/jobs/results/132800609181934278-customer-engineer-ai-google-cloud?page=16,"Customer Engineer, AI, Google Cloud","Taipei, Taiwan",Google,"Build partner specific, go-to-market solutions to reduce business cycles and drive partner business as measured through pipeline and business growth.
Own the technical relationship with partners, empowering them to drive a successful pilot or proof of concept, support partners drive toward customer acceptance of the technical proposal, leading to an agreement, and work with partners during the migration phase to assure they have all the tools necessary to deliver a successful deployment.
Build trusted advisory relationships and make recommendations on integration strategies, enterprise architectures, platforms, and application infrastructure required to successfully implement a complete solution providing best practice advice to customers to optimize Google Cloud effectiveness.
Identify customer priorities, technical objections, and design strategies encompassing the entire Google ecosystem to deliver business value and resolve blockers.","Bachelor's degree or equivalent practical experience.
4 years of experience with big data and machine learning frameworks such as TensorFlow, JAX, PyTorch, or scikit-learn.
Experience with building machine learning solutions, machine learning operation frameworks like Kubeflow, and leveraging specific machine learning architectures (e.g., deep learning, LSTM, convolutional networks, etc.).
Experience delivering technical presentations.
Master's degree in Computer Science, or a related technical field.
Experience designing infrastructure for specialist AI use cases and full-stack development using a front-end language (e.g., JavaScript, React, Angular) and Python development.
Experience training and fine tuning large models (i.e., image, language, segmentation, recommendation, genomics) with accelerators.
Experience designing/architecting infrastructure farms for specialist AI use cases and running MLPerf benchmarks.
Experience with distributed training and optimizing performance versus costs.
Ability to communicate English and Mandarin Chinese fluently to engage with Chinese speaking or English speaking customers.","When leading companies choose Google Cloud, it's a huge win for spreading the power of cloud computing globally. Once educational institutions, government agencies, and other businesses sign on to use Google Cloud products, you come in to facilitate making their work more productive, mobile, and collaborative. You listen and deliver what is most helpful for the customer. You assist fellow sales Googlers by problem-solving key technical issues for our customers. You liaise with the product marketing management and engineering teams to stay on top of industry trends and devise enhancements to Google Cloud products.,As a Customer Engineer, you will be a part of the customer developing organization for Google Cloud. You will lead cross-functional teams to help customers design, plan, implement, and govern enterprise cloud strategies.,In this role, you will be a hybrid technical and business advisor. You will direct the conversation and guide the execution of the Business team by combining both technical strategy and business insight. You will closely partner with Value Engineering in order to articulate the total value of each technical solution and the overall business partnership with Google Cloud. You will travel to customer sites, conferences, and other related events as needed.,Google Cloud accelerates every organization’s ability to digitally transform its business and industry. We deliver enterprise-grade solutions that leverage Google’s cutting-edge technology, and tools that help developers build more sustainably. Customers in more than 200 countries and territories turn to Google Cloud as their trusted partner to enable growth and solve their most critical business problems."
https://www.google.com/about/careers/applications/jobs/results/140649849283322566-regulatory-and-litigation-counsel-privacy?page=16,"Regulatory and Litigation Counsel, Privacy","Washington D.C., DC, USA",Google,"Lead responses to regulatory inquiries, investigations, litigation, enforcement actions, and overlapping civil matters.
Oversee the collection and production of accurate information in external submissions and disclosures.
Provide legal advice on government and regulatory audits and exams.","JD, LL.B., equivalent degree, or equivalent practical experience.
Admitted to the bar and in good standing or otherwise authorized to practice law (e.g., have registered in-house status) in the state in which the position is located.
7 years of attorney-level experience in government, in-house, or at a law firm.
7 years of experience with legal, regulatory, and litigation matters, including addressing, minimizing, and avoiding regulatory risk.
Experience engaging with regulators, including States AG, FTC, DOJ, and global data protection or consumer protection authorities.
Experience developing, evaluating, and maintaining programs that ensure products comply with laws, regulations, and external commitments.
Experience working with public company boards and their counsel, including special and audit committees.
Experience managing projects, partnering effectively with cross-functional teams, and working with technology companies, with the ability to understand complex technical issues.
Excellent attention to detail, with the ability to be action-oriented and seek to meet the highest standards of integrity.
Excellent written and verbal communication, time management, problem-solving, and investigative skills.","As a Regulatory and Litigation Counsel, you will join an America-based team that leads the strategy for defending the company in responses to governments and regulators. You will be involved in defining a defense strategy, conducting investigations, collection and review of information, and representing the company in engagements."
https://www.google.com/about/careers/applications/jobs/results/138359085928981190-network-implementation-engineer-core-design?page=15,"Network Implementation Engineer, Core Design","Sydney NSW, Australia",Google,"Create high-level project plans that identify resource needs and critical path. Review and thoroughly understand Google's Network Architecture Standards.
Establish and ensure a proper blend of CapEx and OpEx.","Bachelor's degree in Computer Science, Information Technology, Engineering, a related field, or equivalent practical experience.
4 years of experience in Network System Design, Design Tools, Network Architecture, and Networks.
3 years of experience managing scaled projects in a computer networking environment.
Experience in Network Architecture and Cost Benefit Analysis.
Experience with workflow automation and improvement.","Google is proud to boast a network that provides service to millions of Internet users around the world. The Network Engineering team is responsible for operating that network reliably and at scale. As a member of the team, you have a direct impact on design and feature enhancements to keep our systems running smoothly. You also ensure that network operations are safe and efficient by monitoring network performance, coordinating planned maintenance, adjusting hardware components and responding to network connectivity issues. Google's complex network generates a constant stream of challenges which require you to continually be innovative with an evolving set of technologies. Keeping the network reliable ensures that our users stay connected with our suite of applications, products and services.,Behind everything our users see online is the architecture built by the Technical Infrastructure team to keep it running. From developing and maintaining our data centers to building the next generation of Google platforms, we make Google's product portfolio possible. We're proud to be our engineers' engineers and love voiding warranties by taking things apart so we can rebuild them. We keep our networks up and running, ensuring our users have the best and fastest experience possible."
https://www.google.com/about/careers/applications/jobs/results/125615186340913862-api-management-engineer?page=16,API Management Engineer,"Bengaluru, Karnataka, India",Google,"Work closely with customers on their API programs and produce required design specifications.
Provide technical leadership, architectural guidance, and help customers go into production with quality technical solutions/implementations with on-premises and multi/hybrid cloud-based Apigee solutions.
Work with geographically distributed Apigee Product/Engineering and Customer Engineering teams to drive innovation and excellence in the field of API Management using Apigee.
Create and deliver best practices recommendations, tutorials, blog articles, sample code, and technical presentations, adapting to different levels of key business and technical stakeholders.
Travel up to 30% of the time depending on the region.","Bachelor's degree in Computer Science, Mathematics, or related technical field, or equivalent practical experience in software engineering.
5 years of experience in architecting and implementing APIs and integration technologies in distributed enterprise environments using a combination of technologies, languages, or standards like REST, SOAP, GraphQL, JSON, OpenAPI, Python, Java, JavaScript, Cassandra, Kubernetes, etc.
Experience with API Gateway/Management with Apigee or other API management solutions.
Experience in implementing API Security and Threat Modeling using SAML Assertion, OAuth 2.0, etc.
Experience with PHP and Drupal scripting/development.
Expertise in private, public, and hybrid cloud design considerations and limitations in the areas of virtualization, containerization, and container orchestration (e.g. Kubernetes), serverless, event-driven architecture, global infrastructure, distributed systems and datastores (e.g. Cassandra), load balancing, networking, and security.
Familiarity with multi/hybrid cloud through Anthos or similar container management platforms.
Ability to facilitate development and communication of solutions to technical and business stakeholders, with effective communication, collaboration, consensus formation, critical thinking, and problem-solving skills.","The Google Cloud Platform team helps customers transform and build what's next for their business — all with technology built in the cloud. Our products are developed for security, reliability and scalability, running the full stack from infrastructure to applications to devices and hardware. Our teams are dedicated to helping our customers — developers, small and large businesses, educational institutions and government agencies — see the benefits of our technology come to life. As part of an entrepreneurial team in this rapidly growing business, you will play a key role in understanding the needs of our customers and help shape the future of businesses of all sizes use technology to connect with customers, employees and partners.,As an API Management Engineer, you will help customers transform and evolve their business through the use of Google’s global network, web-scale data centers, software infrastructure, and the technology built in the cloud. Organizations and developers use Apigee to design, document, secure, deploy, scale, publish, monetize, analyze, and manage their APIs effectively. You will guide customers through product implementation and will serve as the customers’ primary source for expertise on all Apigee products and implementations to achieve customers’ project goals.,Google Cloud accelerates every organization’s ability to digitally transform its business and industry. We deliver enterprise-grade solutions that leverage Google’s cutting-edge technology, and tools that help developers build more sustainably. Customers in more than 200 countries and territories turn to Google Cloud as their trusted partner to enable growth and solve their most critical business problems."
